
,-8715.8667,-8717.9048,-8718.6484,-8718.7633,-8718.6176,-8718.4001,-8718.1968,-8718.0375,-8717.9244,-8717.8254
,-8762.5006,-8766.9313,-8769.0262,-8769.8895,-8770.1507,-8770.1506,-8770.0620,-8769.9631,-8769.8816,-8769.8034
,-8720.2472,-8722.8573,-8723.8716,-8724.0996,-8723.9882,-8723.7726,-8723.5581,-8723.3871,-8723.2637,-8723.1549
,-8753.9085,-8759.8274,-8762.4322,-8763.3372,-8763.4530,-8763.2612,-8763.0004,-8762.7682,-8762.5932,-8762.4337
,-8821.3458,-8823.5561,-8824.3320,-8824.4173,-8824.2231,-8823.9573,-8823.7146,-8823.5262,-8823.3938,-8823.2775
,-8777.1857,-8779.0894,-8779.7612,-8779.8400,-8779.6769,-8779.4520,-8779.2454,-8779.0852,-8778.9730,-8778.8733
,-8626.4196,-8627.3518,-8627.5171,-8627.3472,-8627.0709,-8626.7996,-8626.5783,-8626.4160,-8626.3046,-8626.2091
,-8704.1066,-8705.1788,-8705.4242,-8705.2976,-8705.0447,-8704.7867,-8704.5722,-8704.4126,-8704.3036,-8704.2098
,-8727.4867,-8729.5848,-8730.3248,-8730.4121,-8730.2325,-8729.9844,-8729.7571,-8729.5807,-8729.4562,-8729.3469
,-8725.2919,-8726.6464,-8727.0465,-8727.0025,-8726.7921,-8726.5547,-8726.3502,-8726.1958,-8726.0888,-8725.9957
,-8849.1855,-8850.4301,-8850.7654,-8850.6839,-8850.4525,-8850.2028,-8849.9914,-8849.8331,-8849.7240,-8849.6290
,-8770.0396,-8771.5386,-8772.0233,-8772.0278,-8771.8463,-8771.6248,-8771.4289,-8771.2802,-8771.1759,-8771.0854
,-8719.2396,-8721.9508,-8723.0283,-8723.2949,-8723.2082,-8723.0067,-8722.8018,-8722.6358,-8722.5161,-8722.4097
,-8777.7184,-8778.3715,-8778.4747,-8778.3379,-8778.1280,-8777.9247,-8777.7594,-8777.6394,-8777.5562,-8777.4858
,-8753.7082,-8756.7549,-8758.1119,-8758.5990,-8758.6782,-8758.5964,-8758.4735,-8758.3626,-8758.2780,-8758.2008
,-8777.5985,-8780.0716,-8781.0454,-8781.2771,-8781.1874,-8780.9947,-8780.8009,-8780.6449,-8780.5328,-8780.4329
,-8734.0997,-8735.8990,-8736.4633,-8736.4476,-8736.2088,-8735.9262,-8735.6793,-8735.4912,-8735.3604,-8735.2467
