
,-8718.0134,-8725.0449,-8728.3293,-8729.6485,-8730.0153,-8729.9766,-8729.8063,-8729.6287,-8729.4858,-8729.3507
,-8756.2340,-8756.1085,-8755.8320,-8755.5296,-8755.2610,-8755.0468,-8754.8894,-8754.7803,-8754.7085,-8754.6485
,-8775.8961,-8779.3660,-8780.8055,-8781.2234,-8781.1856,-8780.9867,-8780.7688,-8780.5875,-8780.4547,-8780.3360
,-8705.6063,-8716.7921,-8722.2528,-8724.6527,-8725.5192,-8725.6893,-8725.5920,-8725.4307,-8725.2834,-8725.1362
,-8738.7456,-8743.0160,-8744.7926,-8745.3152,-8745.2757,-8745.0375,-8744.7734,-8744.5532,-8744.3926,-8744.2479
,-8745.6984,-8747.2292,-8747.6653,-8747.5950,-8747.3388,-8747.0542,-8746.8117,-8746.6291,-8746.5024,-8746.3928
,-8725.4767,-8732.4582,-8735.7188,-8737.0283,-8737.3917,-8737.3524,-8737.1838,-8737.0065,-8736.8648,-8736.7305
,-8786.2334,-8796.4567,-8801.3451,-8803.4071,-8804.0758,-8804.1303,-8803.9655,-8803.7651,-8803.5959,-8803.4317
,-8762.6024,-8770.0313,-8773.5155,-8774.9264,-8775.3305,-8775.3024,-8775.1327,-8774.9518,-8774.8056,-8774.6664
,-8703.3903,-8711.9419,-8715.9847,-8717.6504,-8718.1538,-8718.1539,-8717.9821,-8717.7903,-8717.6327,-8717.4823
,-8781.8781,-8786.8609,-8789.0557,-8789.8194,-8789.9195,-8789.7603,-8789.5413,-8789.3464,-8789.1998,-8789.0662
,-8698.1687,-8701.7181,-8703.1696,-8703.5711,-8703.5070,-8703.2838,-8703.0453,-8702.8492,-8702.7064,-8702.5790
,-8666.8193,-8672.3371,-8674.8998,-8675.9158,-8676.1858,-8676.1400,-8675.9954,-8675.8479,-8675.7309,-8675.6205
,-8870.1218,-8872.8224,-8873.9900,-8874.3771,-8874.4049,-8874.2974,-8874.1630,-8874.0467,-8873.9595,-8873.8811
,-8800.9838,-8815.6847,-8822.8773,-8826.0522,-8827.2109,-8827.4500,-8827.3343,-8827.1303,-8826.9429,-8826.7532
,-8674.1474,-8678.5518,-8680.4969,-8681.1795,-8681.2731,-8681.1377,-8680.9479,-8680.7786,-8680.6506,-8680.5335
,-8716.4200,-8716.7400,-8716.6788,-8716.4689,-8716.2315,-8716.0220,-8715.8586,-8715.7422,-8715.6636,-8715.5965
,-8901.7337,-8902.0051,-8901.9519,-8901.7723,-8901.5697,-8901.3901,-8901.2503,-8901.1507,-8901.0837,-8901.0269
,-8723.8089,-8723.8038,-8723.5810,-8723.2971,-8723.0310,-8722.8138,-8722.6506,-8722.5371,-8722.4617,-8722.3983
,-8736.3135,-8737.5511,-8737.9098,-8737.8607,-8737.6601,-8737.4364,-8737.2444,-8737.0994,-8736.9995,-8736.9124
,-8575.5171,-8577.1293,-8577.5979,-8577.5361,-8577.2768,-8576.9871,-8576.7378,-8576.5508,-8576.4209,-8576.3084
,-8773.0819,-8775.3172,-8776.2203,-8776.4590,-8776.4054,-8776.2543,-8776.0961,-8775.9672,-8775.8734,-8775.7899
