
,-8756.7229,-8758.5363,-8759.1489,-8759.1899,-8759.0028,-8758.7624,-8758.5461,-8758.3794,-8758.2629,-8758.1607
,631153.1910,323416.4950,157038.0477,70337.5921,27022.4679,6416.9838,-2831.4322,-6697.9940,-8177.7146,-8756.2251
,943.5539,-3688.4575,-6187.6053,-7486.0102,-8131.7724,-8436.8386,-8572.2418,-8627.7866,-8648.2981,-8655.5258
,15487.7154,3811.9605,-2493.2099,-5773.2819,-7407.8436,-8182.3856,-8527.8597,-8670.7788,-8724.4109,-8744.2519
,-8596.4867,-8698.8989,-8753.0513,-8780.3466,-8793.2946,-8798.9512,-8801.1313,-8801.7913,-8801.8679,-8801.7114
,-7984.4295,-8350.9199,-8547.0596,-8647.7490,-8696.9199,-8719.4836,-8729.0195,-8732.5932,-8733.6704,-8733.7840
,381096.4557,193580.0907,92206.3809,39385.8418,13001.0511,452.5939,-5177.3807,-7529.6308,-8428.7601,-8779.1505
,-8787.7257,-8824.9624,-8844.1325,-8853.3927,-8857.4748,-8859.0199,-8859.4292,-8859.4020,-8859.2523,-8859.0465
,198760.5246,98891.5744,44908.4385,16785.9649,2742.3468,-3933.7674,-6926.9668,-8176.0763,-8652.5070,-8837.0746
,-4902.2703,-6796.6687,-7817.3900,-8346.6439,-8609.0838,-8732.4889,-8786.8475,-8808.8532,-8816.7704,-8819.3303
,-1920.4297,-5208.6178,-6981.9899,-7902.7647,-8360.2945,-8576.1304,-8671.7083,-8710.7595,-8725.0688,-8729.9886
,-8492.5190,-8596.9709,-8652.1021,-8679.8120,-8692.8971,-8698.5674,-8700.7167,-8701.3380,-8701.3819,-8701.1930
,-8448.2032,-8602.6781,-8684.6118,-8726.1073,-8745.9425,-8754.7250,-8758.2004,-8759.3265,-8759.5283,-8759.3643
,-5823.7470,-7245.5500,-8011.2141,-8407.9034,-8604.3710,-8696.5797,-8737.0706,-8753.3727,-8759.1729,-8760.9750
,-8781.5722,-8788.9529,-8792.2823,-8793.5161,-8793.7589,-8793.6015,-8793.3361,-8793.0887,-8792.8982,-8792.7229
,-6606.9255,-7634.9586,-8188.1481,-8474.4295,-8615.9743,-8682.2267,-8711.1911,-8722.7587,-8726.8076,-8727.9884
,59435.8393,26555.3747,8787.9710,-463.5076,-5080.1622,-7272.4343,-8253.6049,-8661.8557,-8816.7231,-8875.8167
,-8719.6643,-8729.4944,-8734.3003,-8736.4188,-8737.1893,-8737.3457,-8737.2661,-8737.1279,-8737.0010,-8736.8738
,-8572.2976,-8584.3119,-8590.1865,-8592.7765,-8593.7196,-8593.9119,-8593.8156,-8593.6469,-8593.4926,-8593.3369
,-7788.0952,-8266.4386,-8523.0463,-8655.2408,-8720.1480,-8750.1953,-8763.0888,-8768.0642,-8769.6778,-8770.0004
,748571963.8072,388719582.5119,194117427.1276,92673239.6352,41965249.9306,17823344.0755,6973640.8530,2427809.1569,681263.2099,-8855.3036
,-8612.5012,-8695.1382,-8738.4576,-8760.0005,-8769.9948,-8774.1885,-8775.6699,-8776.0087,-8775.9417,-8775.7073
,-8167.7071,-8494.4317,-8669.5885,-8759.7351,-8803.9306,-8824.3404,-8833.0627,-8836.4021,-8837.4652,-8837.6525
,50721499.6909,26333967.7614,13145878.0018,6271269.5483,2835080.6197,1199233.0272,464142.5867,156208.6330,37937.2991,-8753.9796
,-8649.3111,-8676.3962,-8690.2378,-8696.8421,-8699.6880,-8700.7113,-8700.9331,-8700.8605,-8700.7170,-8700.5377
,-8572.8243,-8601.0734,-8615.5065,-8622.3903,-8625.3543,-8626.4173,-8626.6468,-8626.5694,-8626.4179,-8626.2302
,-8642.9992,-8670.0430,-8683.7647,-8690.2325,-8692.9552,-8693.8791,-8694.0285,-8693.9052,-8693.7282,-8693.5204
,-8611.5812,-8615.4634,-8617.1132,-8617.6308,-8617.6360,-8617.4524,-8617.2371,-8617.0544,-8616.9190,-8616.7976
,-2321.3138,-5407.1402,-7071.3103,-7935.3369,-8364.6331,-8567.1236,-8656.7726,-8693.3881,-8706.7950,-8711.3940
,10157079.6623,5269722.4136,2626869.7695,1249290.4431,560774.8124,233035.0132,85787.6015,24123.6881,453.0002,-8877.7870
,-8192.3939,-8473.0759,-8622.8383,-8699.3714,-8736.4824,-8753.3153,-8760.2838,-8762.7863,-8763.4570,-8763.4138
,5077.6445,-1615.5815,-5228.5846,-7107.0140,-8042.2483,-8484.7958,-8681.7457,-8762.9091,-8793.1469,-8804.0943
,-8551.3203,-8690.8470,-8765.0724,-8802.8329,-8821.0141,-8829.1632,-8832.4640,-8833.5939,-8833.8516,-8833.7663
,-8618.8125,-8672.4710,-8700.4898,-8714.3381,-8720.6951,-8723.3099,-8724.1909,-8724.3542,-8724.2735,-8724.0896
,-8760.9389,-8763.7022,-8764.7535,-8764.9652,-8764.8202,-8764.5685,-8764.3247,-8764.1314,-8763.9938,-8763.8714
,-8226.7670,-8417.2946,-8518.6902,-8570.3032,-8595.1769,-8606.3428,-8610.8784,-8612.4420,-8612.8066,-8612.7017
,-8492.2393,-8547.6501,-8576.6672,-8591.0733,-8597.7379,-8600.5200,-8601.4905,-8601.7022,-8601.6470,-8601.4808
,-8607.3786,-8620.0392,-8626.2951,-8629.1083,-8630.1807,-8630.4478,-8630.3937,-8630.2492,-8630.1090,-8629.9637
,-8810.4789,-8819.2378,-8823.4694,-8825.2917,-8825.9169,-8826.0058,-8825.8971,-8825.7475,-8825.6172,-8825.4892
,-8207.6866,-8515.6056,-8679.8061,-8763.6446,-8804.2427,-8822.6157,-8830.1909,-8832.8875,-8833.5906,-8833.5166
