
,-8690.5220,-8721.6168,-8737.6381,-8745.3870,-8748.8109,-8750.1134,-8750.4644,-8750.4480,-8750.3272,-8750.1589
,-8792.7555,-8799.2706,-8802.3386,-8803.5923,-8803.9618,-8803.9496,-8803.8102,-8803.6584,-8803.5344,-8803.4157
,-8623.7048,-8673.5762,-8699.7384,-8712.7632,-8718.8177,-8721.3672,-8722.2754,-8722.4897,-8722.4555,-8722.3195
,-8769.2369,-8769.1904,-8768.9316,-8768.6193,-8768.3314,-8768.0976,-8767.9245,-8767.8033,-8767.7232,-8767.6561
,-8822.5375,-8824.0054,-8824.4676,-8824.4572,-8824.2646,-8824.0365,-8823.8361,-8823.6843,-8823.5781,-8823.4853
,-8806.9059,-8824.4949,-8833.3838,-8837.5454,-8839.2743,-8839.8403,-8839.9113,-8839.8129,-8839.6857,-8839.5405
,-8730.4848,-8745.8366,-8753.6117,-8757.2652,-8758.7939,-8759.3042,-8759.3786,-8759.3012,-8759.1954,-8759.0740
,-8682.7383,-8683.3159,-8683.3633,-8683.1870,-8682.9489,-8682.7264,-8682.5482,-8682.4192,-8682.3311,-8682.2562
,-8667.5820,-8669.7757,-8670.6520,-8670.8735,-8670.8089,-8670.6500,-8670.4877,-8670.3556,-8670.2607,-8670.1753
,-8764.6482,-8775.0570,-8780.2135,-8782.5425,-8783.4397,-8783.6714,-8783.6367,-8783.5246,-8783.4142,-8783.2980
,-8536.1606,-8545.1103,-8549.4219,-8551.2687,-8551.8932,-8551.9727,-8551.8531,-8551.6942,-8551.5568,-8551.4225
,-8673.7358,-8700.9239,-8714.8729,-8721.5725,-8724.4951,-8725.5749,-8725.8388,-8725.7940,-8725.6684,-8725.5041
,-8675.0124,-8699.0899,-8711.4178,-8717.3183,-8719.8763,-8720.8075,-8721.0225,-8720.9700,-8720.8500,-8720.6974
,-8622.7826,-8676.0141,-8703.5771,-8717.0166,-8723.0431,-8725.4069,-8726.1088,-8726.1510,-8725.9916,-8725.7422
,-8663.3060,-8690.1441,-8703.9024,-8710.5018,-8713.3734,-8714.4290,-8714.6809,-8714.6309,-8714.5031,-8714.3381
,-8709.4700,-8713.0499,-8714.5638,-8715.0320,-8715.0273,-8714.8503,-8714.6463,-8714.4743,-8714.3470,-8714.2328
,-8810.9885,-8815.3377,-8817.1942,-8817.7857,-8817.8011,-8817.6041,-8817.3693,-8817.1690,-8817.0204,-8816.8867
,-8667.7584,-8684.2949,-8692.5467,-8696.3239,-8697.8216,-8698.2494,-8698.2384,-8698.0915,-8697.9358,-8697.7692
,-8803.1221,-8806.6852,-8808.1939,-8808.6632,-8808.6612,-8808.4879,-8808.2870,-8808.1163,-8807.9906,-8807.8777
,-8686.3999,-8724.6672,-8744.3327,-8753.8030,-8757.9549,-8759.5072,-8759.9018,-8759.8547,-8759.6890,-8759.4672
,-8626.5054,-8637.0525,-8642.2697,-8644.6213,-8645.5222,-8645.7508,-8645.7105,-8645.5940,-8645.4792,-8645.3596
,-8632.5092,-8670.3308,-8689.7837,-8699.1656,-8703.2900,-8704.8407,-8705.2436,-8705.2063,-8705.0479,-8704.8336
,-8709.7853,-8713.1472,-8714.6309,-8715.1507,-8715.2218,-8715.1174,-8714.9722,-8714.8426,-8714.7445,-8714.6555
,-8764.0298,-8781.7651,-8790.8205,-8795.1344,-8796.9879,-8797.6495,-8797.7887,-8797.7369,-8797.6401,-8797.5200
,-8764.1597,-8772.2299,-8776.1707,-8777.9038,-8778.5309,-8778.6551,-8778.5861,-8778.4699,-8778.3641,-8778.2581
,-8739.7066,-8744.9647,-8747.4075,-8748.3768,-8748.6342,-8748.5920,-8748.4546,-8748.3150,-8748.2038,-8748.0988
,-8758.2240,-8770.7893,-8776.9417,-8779.6607,-8780.6563,-8780.8651,-8780.7696,-8780.5970,-8780.4385,-8780.2778
,-8708.5248,-8711.1035,-8712.0881,-8712.2897,-8712.1585,-8711.9276,-8711.7022,-8711.5237,-8711.3959,-8711.2832
,-8728.5793,-8734.1960,-8736.7310,-8737.6715,-8737.8578,-8737.7391,-8737.5390,-8737.3511,-8737.2068,-8737.0732
,-8615.9255,-8626.9018,-8632.2982,-8634.7016,-8635.5987,-8635.8030,-8635.7360,-8635.5973,-8635.4657,-8635.3326
,-8841.7598,-8864.1280,-8875.4071,-8880.6672,-8882.8346,-8883.5296,-8883.6011,-8883.4632,-8883.2925,-8883.1007
,-8798.9427,-8820.5139,-8831.5815,-8836.8974,-8839.2166,-8840.0744,-8840.2840,-8840.2489,-8840.1491,-8840.0189
,-8678.1446,-8688.6419,-8693.7612,-8696.0066,-8696.8139,-8696.9686,-8696.8737,-8696.7200,-8696.5799,-8696.4401
,-8760.4796,-8760.5853,-8760.3875,-8760.0915,-8759.7985,-8759.5539,-8759.3693,-8759.2394,-8759.1523,-8759.0797
,-8687.6621,-8725.5434,-8745.2174,-8754.8575,-8759.2175,-8760.9580,-8761.5018,-8761.5621,-8761.4688,-8761.3086
,-8747.0963,-8763.4555,-8771.6577,-8775.4442,-8776.9724,-8777.4342,-8777.4519,-8777.3267,-8777.1856,-8777.0321
,-8721.0422,-8726.8939,-8729.6057,-8730.6771,-8730.9572,-8730.9044,-8730.7467,-8730.5882,-8730.4618,-8730.3437
,-8578.6524,-8630.2106,-8656.9471,-8670.0155,-8675.9005,-8678.2299,-8678.9393,-8679.0010,-8678.8599,-8678.6300
,-8587.7089,-8652.3780,-8686.4509,-8703.5313,-8711.5607,-8715.0126,-8716.2994,-8716.6538,-8716.6605,-8716.5263
,-8671.3129,-8670.9374,-8670.5839,-8670.2858,-8670.0523,-8669.8789,-8669.7568,-8669.6748,-8669.6218,-8669.5779
,-8745.8846,-8749.1118,-8750.4171,-8750.7632,-8750.6876,-8750.4697,-8750.2426,-8750.0567,-8749.9226,-8749.8020
,-8666.2528,-8667.5286,-8667.8808,-8667.8080,-8667.5802,-8667.3325,-8667.1216,-8666.9638,-8666.8546,-8666.7600
,-8827.1140,-8841.3130,-8848.5204,-8851.9195,-8853.3521,-8853.8391,-8853.9196,-8853.8558,-8853.7632,-8853.6552
,-8659.4653,-8662.0889,-8663.1269,-8663.3799,-8663.2908,-8663.0916,-8662.8898,-8662.7272,-8662.6101,-8662.5062
,-8668.0085,-8693.1161,-8705.9968,-8712.1828,-8714.8811,-8715.8784,-8716.1212,-8716.0795,-8715.9636,-8715.8118
,-8792.5138,-8793.6887,-8793.9808,-8793.8726,-8793.6242,-8793.3641,-8793.1465,-8792.9846,-8792.8730,-8792.7766
,-8908.7672,-8917.7850,-8922.0867,-8923.8937,-8924.4722,-8924.5104,-8924.3582,-8924.1765,-8924.0239,-8923.8766
,-8687.7951,-8706.0801,-8715.3129,-8719.6284,-8721.4147,-8721.9947,-8722.0621,-8721.9556,-8721.8202,-8721.6671
,-8729.4188,-8731.5812,-8732.3209,-8732.3807,-8732.1676,-8731.8893,-8731.6377,-8731.4442,-8731.3078,-8731.1885
,-8519.5619,-8584.4457,-8618.3971,-8635.2329,-8643.0059,-8646.2371,-8647.3549,-8647.5888,-8647.5151,-8647.3134
