
,-8857.7762,-8872.8276,-8880.3141,-8883.7223,-8885.0576,-8885.4241,-8885.3965,-8885.2510,-8885.1011,-8884.9427
,-8437.6762,-8581.4288,-8657.8578,-8696.7055,-8715.3838,-8723.7367,-8727.1041,-8728.2461,-8728.4960,-8728.3962
,-8790.9808,-8810.9856,-8821.1092,-8825.8592,-8827.8417,-8828.4983,-8828.5890,-8828.4844,-8828.3443,-8828.1828
,-8728.6726,-8736.9025,-8740.9219,-8742.6895,-8743.3288,-8743.4561,-8743.3859,-8743.2674,-8743.1602,-8743.0516
,-8565.5249,-8676.4364,-8735.2323,-8764.9839,-8779.1862,-8785.4602,-8787.9311,-8788.7231,-8788.8571,-8788.7301
,-8565.5489,-8624.4543,-8655.2285,-8670.4518,-8677.4500,-8680.3368,-8681.3162,-8681.5036,-8681.4206,-8681.2232
,-8689.0009,-8713.2273,-8725.5385,-8731.3573,-8733.8195,-8734.6657,-8734.8142,-8734.7131,-8734.5609,-8734.3809
,-8536.7668,-8662.8410,-8729.9220,-8764.0582,-8780.5010,-8787.8774,-8790.8691,-8791.8964,-8792.1334,-8792.0601
,-8542.8456,-8664.4288,-8728.8304,-8761.3799,-8776.8879,-8783.7149,-8786.3859,-8787.2281,-8787.3573,-8787.2037
,-8712.5134,-8745.6309,-8762.8316,-8771.2601,-8775.0727,-8776.5948,-8777.0706,-8777.1241,-8777.0425,-8776.9027
,-8681.4397,-8705.6298,-8717.8754,-8723.6241,-8726.0250,-8726.8230,-8726.9355,-8726.8102,-8726.6419,-8726.4486
,-8738.2094,-8746.3075,-8750.0571,-8751.5334,-8751.9155,-8751.8377,-8751.6168,-8751.3950,-8751.2190,-8751.0538
,-8739.3378,-8746.8652,-8750.4883,-8752.0373,-8752.5587,-8752.6218,-8752.5185,-8752.3834,-8752.2671,-8752.1524
,-8696.3149,-8703.3456,-8706.5667,-8707.8045,-8708.0944,-8707.9925,-8707.7755,-8707.5648,-8707.4005,-8707.2469
,-8693.1647,-8694.4506,-8694.7680,-8694.6475,-8694.3738,-8694.0881,-8693.8484,-8693.6702,-8693.5473,-8693.4411
,-8703.1712,-8771.7429,-8807.8926,-8826.0290,-8834.5677,-8838.2483,-8839.6274,-8840.0133,-8840.0276,-8839.8913
,-8709.4534,-8710.5345,-8710.8521,-8710.8159,-8710.6472,-8710.4569,-8710.2935,-8710.1697,-8710.0839,-8710.0097
,-8278.0501,-8501.0069,-8619.7225,-8680.1999,-8709.3822,-8722.5095,-8727.8634,-8729.7246,-8730.1728,-8730.0677
,-8644.1902,-8718.7546,-8758.1812,-8778.0536,-8787.4805,-8791.5982,-8793.1851,-8793.6658,-8793.7212,-8793.6063
,-8735.0396,-8748.7621,-8755.7128,-8758.9792,-8760.3457,-8760.8021,-8760.8689,-8760.8003,-8760.7061,-8760.5971
,-8681.6128,-8691.4433,-8696.1566,-8698.1556,-8698.8144,-8698.8789,-8698.7305,-8698.5441,-8698.3859,-8698.2315
,-8520.3597,-8656.2682,-8728.4363,-8765.0485,-8782.5978,-8790.4047,-8793.5224,-8794.5548,-8794.7602,-8794.6396
,-7888.6117,-8335.2186,-8574.9827,-8698.6389,-8759.4578,-8787.6907,-8799.8625,-8804.6009,-8806.1697,-8806.5223
,-8790.6293,-8790.8350,-8790.6579,-8790.3464,-8790.0276,-8789.7574,-8789.5508,-8789.4048,-8789.3076,-8789.2248
,-8763.1655,-8795.9667,-8812.8200,-8820.9341,-8824.4902,-8825.8180,-8826.1542,-8826.1131,-8825.9702,-8825.7791
,-8734.4812,-8764.3276,-8779.7266,-8787.1913,-8790.5034,-8791.7745,-8792.1267,-8792.1223,-8792.0136,-8791.8582
,-8745.4659,-8762.6001,-8771.3158,-8775.4415,-8777.1934,-8777.8005,-8777.9112,-8777.8449,-8777.7400,-8777.6148
,-8757.9375,-8765.3755,-8768.9189,-8770.4024,-8770.8727,-8770.8989,-8770.7699,-8770.6174,-8770.4895,-8770.3663
,-8624.7783,-8712.9803,-8759.6134,-8783.1144,-8794.2590,-8799.1257,-8800.9993,-8801.5648,-8801.6288,-8801.4920
,-8661.6974,-8662.3448,-8662.3906,-8662.1837,-8661.9084,-8661.6522,-8661.4471,-8661.2988,-8661.1977,-8661.1119
,-8059.3774,-8240.8446,-8337.3133,-8386.3378,-8409.9028,-8420.4345,-8424.6775,-8426.1122,-8426.4244,-8426.2940
,-8780.4344,-8796.6971,-8804.7980,-8808.4941,-8809.9488,-8810.3555,-8810.3339,-8810.1821,-8810.0236,-8809.8554
,-8408.6743,-8483.0926,-8522.2621,-8541.8654,-8551.0565,-8554.9895,-8556.4404,-8556.8269,-8556.8208,-8556.6553
,-7769.8671,-8253.4238,-8512.7873,-8646.3704,-8711.9373,-8742.2716,-8755.2764,-8760.2853,-8761.9026,-8762.2171
,-8547.1636,-8632.9659,-8678.3756,-8701.2960,-8712.1930,-8716.9727,-8718.8289,-8719.4031,-8719.4810,-8719.3611
,-8454.4589,-8538.0024,-8581.9210,-8603.8588,-8614.1126,-8618.4748,-8620.0642,-8620.4708,-8620.4456,-8620.2440
,-8773.7625,-8773.9131,-8773.7566,-8773.4947,-8773.2290,-8773.0047,-8772.8334,-8772.7130,-8772.6324,-8772.5640
,-8280.0000,-8485.6801,-8595.4819,-8651.6378,-8678.9010,-8691.2927,-8696.4417,-8698.3055,-8698.8160,-8698.8010
,-8650.9539,-8712.6830,-8745.0431,-8761.1367,-8768.6037,-8771.7367,-8772.8448,-8773.0979,-8773.0484,-8772.8737
,-8791.3896,-8794.7542,-8796.1209,-8796.4890,-8796.4167,-8796.1954,-8795.9627,-8795.7719,-8795.6330,-8795.5095
,-8231.9560,-8523.3118,-8678.7843,-8758.2461,-8796.7862,-8814.2736,-8821.5181,-8824.1234,-8824.8243,-8824.7838
,-8732.0284,-8763.7920,-8780.0612,-8787.8534,-8791.2349,-8792.4711,-8792.7591,-8792.6932,-8792.5372,-8792.3374
,-8762.2774,-8774.5816,-8780.5963,-8783.2475,-8784.2116,-8784.4074,-8784.3069,-8784.1337,-8783.9753,-8783.8160
