
,-8733.4822,-8734.8487,-8735.2609,-8735.2281,-8735.0269,-8734.7965,-8734.5964,-8734.4455,-8734.3407,-8734.2495
,-8789.3590,-8789.4072,-8789.2214,-8788.9633,-8788.7146,-8788.5086,-8788.3529,-8788.2442,-8788.1722,-8788.1115
,-8695.3054,-8695.3621,-8695.1213,-8694.7901,-8694.4708,-8694.2071,-8694.0081,-8693.8698,-8693.7771,-8693.6993
,-8761.2323,-8762.3262,-8762.6469,-8762.6083,-8762.4356,-8762.2413,-8762.0742,-8761.9484,-8761.8610,-8761.7855
,-8827.8092,-8827.4736,-8827.0555,-8826.6587,-8826.3263,-8826.0707,-8825.8861,-8825.7602,-8825.6774,-8825.6090
,-8802.4003,-8802.8759,-8802.7829,-8802.4683,-8802.1133,-8801.7996,-8801.5556,-8801.3813,-8801.2639,-8801.1641
,-8808.1702,-8808.1003,-8807.7704,-8807.3782,-8807.0172,-8806.7247,-8806.5077,-8806.3570,-8806.2571,-8806.1731
,-8726.0827,-8728.1896,-8728.9305,-8729.0138,-8728.8297,-8728.5777,-8728.3469,-8728.1677,-8728.0418,-8727.9316
,-8798.1038,-8799.9393,-8800.5819,-8800.6513,-8800.4882,-8800.2661,-8800.0634,-8799.9059,-8799.7957,-8799.6981
,-8718.1338,-8718.6587,-8718.6670,-8718.4612,-8718.2021,-8717.9650,-8717.7774,-8717.6412,-8717.5495,-8717.4712
,-8700.7451,-8701.3694,-8701.3951,-8701.1713,-8700.8831,-8700.6172,-8700.4056,-8700.2522,-8700.1486,-8700.0604
,-8717.4501,-8717.2697,-8716.9510,-8716.6170,-8716.3253,-8716.0949,-8715.9260,-8715.8102,-8715.7339,-8715.6696
,-8743.7984,-8744.2435,-8744.1983,-8743.9574,-8743.6756,-8743.4231,-8743.2256,-8743.0838,-8742.9883,-8742.9071
,-8661.6000,-8661.2825,-8660.9031,-8660.5488,-8660.2538,-8660.0285,-8659.8658,-8659.7548,-8659.6827,-8659.6226
,-8718.5778,-8719.0350,-8718.9338,-8718.6163,-8718.2609,-8717.9483,-8717.7048,-8717.5311,-8717.4143,-8717.3152
,-8880.8063,-8880.4805,-8880.0476,-8879.6270,-8879.2717,-8878.9959,-8878.7968,-8878.6604,-8878.5709,-8878.4963
,-8726.4499,-8726.7018,-8726.5522,-8726.2581,-8725.9493,-8725.6849,-8725.4816,-8725.3382,-8725.2420,-8725.1605
,-8689.3012,-8689.2381,-8688.9735,-8688.6600,-8688.3735,-8688.1420,-8687.9700,-8687.8506,-8687.7711,-8687.7052
,-8740.9759,-8740.7855,-8740.4491,-8740.0958,-8739.7869,-8739.5438,-8739.3654,-8739.2427,-8739.1617,-8739.0941
,-8695.5043,-8696.0999,-8696.1452,-8695.9584,-8695.7086,-8695.4751,-8695.2886,-8695.1537,-8695.0619,-8694.9833
,-8682.4818,-8682.0194,-8681.5762,-8681.1995,-8680.9021,-8680.6810,-8680.5246,-8680.4198,-8680.3515,-8680.2954
,-8710.9702,-8711.1150,-8710.9250,-8710.6224,-8710.3196,-8710.0647,-8709.8711,-8709.7353,-8709.6440,-8709.5673
,-8797.7625,-8797.3989,-8796.9804,-8796.5947,-8796.2767,-8796.0341,-8795.8594,-8795.7416,-8795.6639,-8795.5997
